oso;nombre;inscritos;MAS;votosBlancos;votosNulos;votosValidos;votosEmitidos;idRecinto;Recinto;Zona;PDC;PVB_IEP;MSM;MAS;UD
;192503509;236;86;0;7;209;216;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;27;8;30;86;58
;192503510;232;86;1;4;216;221;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;38;13;17;86;62
;192503511;232;85;0;6;204;210;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;40;16;12;85;51
;192503512;98;36;0;0;89;89;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;11;4;6;36;32
;192503601;234;86;0;9;204;213;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;32;9;18;86;59
;192503602;234;99;1;7;213;221;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;40;14;16;99;44
;192503603;233;70;0;6;204;210;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;40;7;26;70;61
;192503604;233;101;2;2;209;213;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;34;11;15;101;48
;192503605;235;91;2;4;211;217;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;46;21;7;91;46
;192503606;234;108;0;6;214;220;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;28;9;23;108;46
;192503607;236;115;1;7;214;222;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;39;10;18;115;32
;192503608;235;96;2;5;208;215;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;33;16;19;96;44
;192503609;231;71;1;5;208;214;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;53;9;17;71;58
;192503610;231;78;1;6;212;219;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;42;17;21;78;54
;192503611;237;90;1;3;216;220;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;47;16;19;90;44
;192503612;231;98;2;3;206;211;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;29;16;15;98;48
;192503613;228;70;0;6;201;207;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;37;10;21;70;63
;192503614;234;99;2;9;203;214;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;43;8;15;99;38
;192503615;226;97;1;6;201;208;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;29;4;17;97;54
;192503616;233;78;1;4;213;218;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;39;17;14;78;65
;192503617;234;66;0;4;206;210;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;50;12;16;66;62
;192503618;230;85;1;7;207;215;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;38;10;16;85;58
;192503619;232;85;2;8;198;208;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;31;9;13;85;60
;192503620;230;112;3;3;205;211;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;27;14;14;112;38
;192503621;231;99;2;7;208;217;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;31;11;13;99;54
;192503622;232;68;2;11;197;210;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;45;6;15;68;63
;192503623;231;70;0;2;207;209;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;46;14;17;70;60
;192503624;232;103;3;4;211;218;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;35;14;14;103;45
;192503625;228;86;0;8;208;216;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;51;10;13;86;48
;192503626;231;80;0;5;205;210;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;40;17;13;80;55
;192503627;235;69;0;2;217;219;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;48;14;17;69;69
;192503628;156;70;0;4;140;144;106;COLEGIO SAN LUIS                        ;SOPOCACHI ALTO                          ;19;9;8;70;34
;192503701;235;54;1;5;208;214;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;43;17;13;54;81
;192503702;234;42;1;6;201;208;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;41;16;19;42;83
;192503703;235;51;2;8;193;203;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;41;18;17;51;66
;192503704;232;67;1;2;203;206;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;42;7;18;67;69
;192503705;227;53;1;6;193;200;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;42;12;16;53;70
;192503706;227;50;0;6;193;199;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;59;8;19;50;57
;192503707;230;51;4;7;182;193;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;34;6;14;51;77
;192503708;234;67;2;4;208;214;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;53;8;12;67;68
;192503709;232;54;2;3;206;211;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;65;12;15;54;60
;192503710;234;42;1;7;199;207;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;54;8;16;42;79
;192503711;235;64;2;5;202;209;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;38;9;22;64;69
;192503712;238;51;1;3;210;214;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;53;15;22;51;69
;192503713;233;64;1;5;206;212;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;52;7;12;64;71
;192503714;234;51;1;2;207;210;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;44;12;23;51;77
;192503715;98;19;0;2;84;86;94;ESCUELA AGUSTIN ASPIAZU                 ;SOPOCACHI BAJO                          ;22;7;8;19;28
;192503801;229;35;3;5;200;208;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;58;15;18;35;74
;192503802;229;59;2;6;204;212;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;32;8;28;59;77
;192503803;228;76;1;3;203;207;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;43;6;17;76;61
;192503804;235;55;0;5;206;211;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;58;15;17;55;61
;192503805;232;56;0;6;200;206;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;49;14;22;56;59
;192503806;234;70;1;5;207;213;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;38;18;17;70;64
;192503807;228;64;3;5;197;205;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;49;9;15;64;60
;192503808;231;60;2;5;199;206;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;38;12;15;60;74
;192503809;84;20;0;1;77;78;35;COLEGIO SAINT PETERS                    ;BELLO HORIZONTE                         ;20;1;6;20;30
;192503901;237;67;4;7;196;207;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;47;11;21;67;50
;192503902;233;69;3;7;205;215;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;33;14;20;69;69
;192503903;231;74;0;10;196;206;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;42;13;18;74;49
;192503904;228;82;2;5;189;196;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;33;10;11;82;53
;192503905;228;77;1;3;204;208;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;39;13;25;77;50
;192503906;229;60;3;7;198;208;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;49;15;21;60;53
;192503907;230;60;0;12;193;205;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;53;13;13;60;54
;192503908;232;63;4;11;187;202;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;45;11;19;63;49
;192503909;232;58;1;3;201;205;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;49;18;14;58;62
;192503910;158;38;1;2;140;143;121;COLEGIO BOLIVAR                         ;SAN PEDRO BAJO                          ;41;6;12;38;43
;192504401;235;97;1;7;212;220;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;33;14;24;97;44
;192504402;232;105;2;7;199;208;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;35;6;9;105;44
;192504403;235;90;1;9;201;211;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;30;12;8;90;61
;192504404;234;97;0;7;205;212;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;24;18;14;97;52
;192504405;236;90;2;3;212;217;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;36;15;12;90;59
;192504406;230;82;0;5;206;211;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;28;21;14;82;61
;192504407;238;87;2;1;213;216;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;42;13;11;87;60
;192504408;226;76;1;6;195;202;37;COLEGIO LUIS ALBERTO PABON              ;ZONA NORTE                              ;29;15;20;76;55
;192504501;232;105;3;7;208;218;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;29;12;12;105;50
;192504502;231;122;2;3;202;207;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;15;17;22;122;26
;192504503;228;91;4;3;207;214;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;36;12;15;91;53
;192504504;230;131;1;3;206;210;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;17;9;7;131;42
;192504505;234;115;1;6;211;218;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;22;24;10;115;40
;192504506;227;110;0;3;210;213;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;32;13;13;110;42
;192504507;230;107;2;3;206;211;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;32;13;13;107;41
;192504508;189;71;1;4;170;175;49;KINDER FLORA PEREZ DE SAAVEDRA          ;LA ZARZUELA                             ;33;16;17;71;33
;192504601;235;114;1;6;206;213;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;30;12;11;114;39
;192504602;233;109;0;6;203;209;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;29;11;15;109;39
;192504603;233;142;2;10;205;217;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;18;12;10;142;23
;192504604;233;101;1;7;200;208;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;28;9;15;101;47
;192504605;232;112;3;8;196;207;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;18;6;10;112;50
;192504606;229;150;2;5;205;212;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;13;11;11;150;20
;192504607;235;113;1;4;205;210;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;24;10;12;113;46
;192504608;235;117;3;9;208;220;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;26;16;14;117;35
;192504609;234;126;2;6;200;208;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;22;13;8;126;31
;192504610;232;114;1;10;205;216;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;20;15;10;114;46
;192504611;217;98;1;34;165;200;92;COLEGIO NUESTRA SE�ORA DE FATIMA        ;LAS DELICIAS                            ;23;7;11;98;26
;192504701;239;127;3;5;215;223;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;20;8;9;127;51
;192504702;238;131;2;10;212;224;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;18;13;10;131;40
;192504703;235;136;2;5;204;211;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;23;9;12;136;24
;192504704;230;96;0;6;199;205;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;25;17;16;96;45
;192504705;233;108;2;3;212;217;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;22;17;17;108;48
;192504706;234;107;4;3;205;212;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;20;16;18;107;44
;192504707;233;110;3;2;208;213;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;21;9;14;110;54
;192504708;233;105;1;2;213;216;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;21;16;27;105;44
;192504709;229;110;1;5;202;208;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;15;12;10;110;55
;192504710;162;82;0;2;145;147;155;U. E. ANDINA                            ;VILLA EL CARMEN                         ;16;8;8;82;31
;192504801;239;95;1;5;214;220;159;ESCUELA PILOTO NACIONES UNIDAS          ;MIRAFLORES                              ;31;9;14;95;65
;192504802;238;68;0;7;204;211;159;ESCUELA PILOTO NACIONES UNIDAS          ;MIRAFLORES                              ;38;11;20;68;67
;192504803;232;56;1;5;195;201;159;ESCUELA PILOTO NACIONES UNIDAS          ;MIRAFLORES                              ;52;6;12;56;69
;192504804;233;61;0;3;205;208;159;ESCUELA PILOTO NACIONES UNIDAS          ;MIRAFLORES                              ;43;10;22;61;69
;192504805;233;58;0;4;209;213;159;ESCUELA PILOTO NACIONES UNIDAS          ;MIRAFLORES                              ;49;14;21;58;67
;192504806;251;52;1;5;215;221;159;ESCUELA PILOTO NACIONES UNIDAS          ;MIRAFLORES                              ;55;21;22;52;65
;192505001;236;136;1;6;208;215;42;COL DANIEL SANCHEZ BUSTAMANTE           ;ALTO CHIJINI 24                         ;23;11;11;136;27
;192505002;232;118;6;5;200;211;42;COL DANIEL SANCHEZ BUSTAMANTE           ;ALTO CHIJINI 24                         ;24;13;11;118;34
;192505003;233;133;3;6;193;202;42;COL DANIEL SANCHEZ BUSTAMANTE           ;ALTO CHIJINI 24                         ;14;11;11;133;24
;192505004;239;142;2;4;208;214;42;COL DANIEL SANCHEZ BUSTAMANTE           ;ALTO CHIJINI 24                         ;15;11;10;142;30
;192505005;239;128;1;8;212;221;42;COL DANIEL SANCHEZ BUSTAMANTE           ;ALTO CHIJINI 24                         ;24;7;18;128;35
;192505006;24;15;0;0;22;22;42;COL DANIEL SANCHEZ BUSTAMANTE           ;ALTO CHIJINI 24                         ;0;2;2;15;3
;192505101;230;61;2;2;194;198;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;36;13;17;61;67
;192505102;229;71;1;3;208;212;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;56;15;17;71;49
;192505103;233;64;2;8;194;204;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;38;15;14;64;63
;192505104;231;70;1;10;197;208;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;33;12;22;70;60
;192505105;229;70;1;3;195;199;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;53;8;9;70;55
;192505106;235;66;1;2;207;210;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;42;10;16;66;73
;192505107;234;79;1;3;198;202;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;30;10;9;79;70
;192505108;233;52;3;0;200;203;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;46;19;11;52;72
;192505109;233;60;2;9;196;207;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;49;12;18;60;57
;192505110;232;85;1;2;208;211;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;29;13;9;85;72
;192505111;226;59;2;5;194;201;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;51;13;19;59;52
;192505112;237;61;0;8;198;206;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;41;13;15;61;68
;192505113;227;56;2;7;192;201;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;46;14;18;56;58
;192505114;52;14;0;1;44;45;4;UNIDAD EDUCATIVA REPUBLICA DE CUBA;SAN PEDRO BAJO                          ;16;1;0;14;13
;192505201;230;50;0;4;192;196;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;45;9;12;50;76
;192505202;230;42;1;5;192;198;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;44;13;16;42;77
;192505203;226;52;0;6;182;188;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;48;13;13;52;56
;192505204;235;49;1;6;197;204;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;47;9;9;49;83
;192505205;232;43;0;4;190;194;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;47;16;13;43;71
;192505206;230;56;1;1;200;202;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;43;16;13;56;72
;192505207;232;51;0;3;203;206;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;57;19;12;51;64
;192505208;228;34;1;34;193;228;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;68;14;10;34;67
;192505209;230;39;2;0;193;195;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;56;14;13;39;71
;192505210;223;37;1;2;182;185;142;ESC ECUADOR                             ;SOPOCACHI BAJO                          ;54;6;12;37;73
